"year","month","date","site","transect","survey","sp.richness","sp.mrichness","abundance","div.simpson","div.shannon","order.richness","order.mrichness","order.div.simpson","order.div.shannon","franciscanus.abundance","purpuratus.abundance","urchin.abundance"
2005,7,"2005-07-21","AHND",1,"SWATH",1,0.707106781186547,2,0,0,1,0.707106781186547,0,0,NA,NA,NA
2005,7,"2005-07-21","AHND",2,"QUAD",8,0.862662185627507,86,0.675500270416441,1.48282320251928,5,0.539163866017192,0.653055705786912,1.27903621859427,3,15,18
2005,7,"2005-07-21","AHND",2,"SWATH",6,1.07763181216065,31,0.672216441207076,1.39882770563568,5,0.898026510133875,0.63891779396462,1.27614359940603,NA,NA,NA
2005,7,"2005-07-21","BULL",1,"QUAD",13,0.493829164658431,693,0.564523819935075,1.07725089205982,10,0.379868588198793,0.544896501606458,0.991791340729551,0,0,0
2005,7,"2005-07-21","BULL",1,"SWATH",6,1.455213750218,17,0.698961937716263,1.44691898293633,3,0.727606875108999,0.380622837370242,0.677908725644198,NA,NA,NA
2005,7,"2005-07-21","BULL",3,"QUAD",10,0.405553552826906,608,0.606534582756233,1.15930914014771,7,0.283887486978834,0.577340503808864,1.03085365491553,0,0,0
2005,7,"2005-07-21","BULL",3,"SWATH",5,1.06600358177805,22,0.611570247933884,1.13593425634828,4,0.852802865422442,0.247933884297521,0.548117880441845,NA,NA,NA
2005,7,"2005-07-21","BULL",6,"QUAD",9,0.490261239632559,337,0.65130449330363,1.32142728869324,7,0.38131429749199,0.649437786719968,1.26757716194672,0,0,0
2005,7,"2005-07-21","BULL",6,"SWATH",3,0.433012701892219,48,0.6640625,1.09461650439695,2,0.288675134594813,0.413194444444444,0.603637251500326,NA,NA,NA
2005,7,"2005-07-22","ABUR",1,"QUAD",5,0.674199862463242,55,0.64396694214876,1.20607081904221,5,0.674199862463242,0.64396694214876,1.20607081904221,0,1,1
2005,7,"2005-07-22","ABUR",1,"SWATH",2,0.894427190999916,5,0.32,0.500402423538188,1,0.447213595499958,0,0,NA,NA,NA
2005,7,"2005-07-22","ABUR",2,"QUAD",1,0.707106781186547,2,0,0,1,0.707106781186547,0,0,0,0,0
2005,7,"2005-07-22","MOHK",1,"QUAD",14,1.04640912985271,179,0.86251989638276,2.2487255909401,9,0.672691583476742,0.822695920851409,1.90635958961842,0,28,28
2005,7,"2005-07-22","MOHK",1,"SWATH",7,0.989949493661166,50,0.76,1.60128114408846,5,0.707106781186547,0.7384,1.45908526949836,NA,NA,NA
2005,7,"2005-07-22","MOHK",2,"QUAD",11,0.493417434417882,497,0.808683084422025,1.86715683422666,7,0.31399291281138,0.771113603148063,1.6436647991423,6,103,109
2005,7,"2005-07-22","MOHK",2,"SWATH",8,1.08866210790363,54,0.725651577503429,1.55915043117899,6,0.816496580927726,0.696844993141289,1.38481457679028,NA,NA,NA
2005,7,"2005-07-25","SCTW",2,"QUAD",9,0.345388300404001,679,0.76389735403142,1.62151689129845,5,0.191882389113334,0.668829887146696,1.14911385972584,5,186,191
2005,7,"2005-07-25","SCTW",2,"SWATH",7,0.970725343394151,52,0.63905325443787,1.31541548111962,7,0.970725343394151,0.63905325443787,1.31541548111962,NA,NA,NA
2005,7,"2005-07-25","SCTW",3,"QUAD",9,0.625543242171224,207,0.649536745314943,1.38473812161834,6,0.417028828114149,0.607575439333473,1.1324943633467,25,21,46
2005,7,"2005-07-25","SCTW",3,"SWATH",6,0.794719414239026,57,0.749769159741459,1.51646529334263,6,0.794719414239026,0.749769159741459,1.51646529334263,NA,NA,NA
2005,7,"2005-07-26","IVEE",1,"QUAD",5,0.821994936526786,37,0.598977355734112,1.13099407614724,5,0.821994936526786,0.598977355734112,1.13099407614724,0,0,0
2005,7,"2005-07-26","IVEE",1,"SWATH",3,0.832050294337844,13,0.544378698224852,0.925129083572082,2,0.554700196225229,0.473372781065089,0.666278442414676,NA,NA,NA
2005,7,"2005-07-26","IVEE",2,"QUAD",10,0.465242105199235,462,0.357620734244111,0.823114970506479,7,0.325669473639465,0.35132400067465,0.746876354395278,0,1,1
2005,7,"2005-07-26","IVEE",2,"SWATH",3,0.493196961916072,37,0.425127830533236,0.748625931792646,2,0.328797974610715,0.394448502556611,0.58352747177781,NA,NA,NA
2005,7,"2005-07-27","SCDI",2,"QUAD",11,1.09454090923099,101,0.766395451426331,1.76355593024821,7,0.696526033146992,0.754435839623566,1.58990561778351,4,10,14
2005,7,"2005-07-27","SCDI",2,"SWATH",8,1.24939009510885,41,0.481856038072576,1.11619174036061,7,1.09321633322024,0.447352766210589,1.00925656035434,NA,NA,NA
2005,7,"2005-07-27","SCDI",3,"QUAD",12,1.57567719431667,58,0.782996432818074,1.92398436561128,8,1.05045146287778,0.753269916765755,1.66140893827325,3,3,6
2005,7,"2005-07-27","SCDI",3,"SWATH",6,0.612372435695795,96,0.371527777777778,0.778171193774061,5,0.510310363079829,0.369357638888889,0.743264974286127,NA,NA,NA
2005,7,"2005-07-28","AQUE",1,"QUAD",13,0.750555349946513,300,0.411711111111111,0.944494198516986,7,0.404145188432738,0.410688888888889,0.879831118336137,1,4,5
2005,7,"2005-07-28","AQUE",1,"SWATH",3,0.514495755427526,34,0.337370242214533,0.592885459984243,2,0.342997170285018,0.290657439446367,0.465999256961043,NA,NA,NA
2005,7,"2005-07-28","AQUE",2,"QUAD",15,0.564932682866032,705,0.374814144157739,0.873513947513114,9,0.338959609719619,0.371776067602233,0.802871375831312,1,6,7
2005,7,"2005-07-28","AQUE",2,"SWATH",3,0.514495755427526,34,0.337370242214533,0.592885459984243,2,0.342997170285018,0.326989619377163,0.508449747395453,NA,NA,NA
2005,7,"2005-07-28","AQUE",3,"QUAD",7,0.272888411454908,658,0.123714673737308,0.295797061832609,5,0.194920293896363,0.123234264280633,0.27707151385424,0,0,0
2005,7,"2005-07-28","AQUE",3,"SWATH",4,2,4,0.75,1.38629436111989,4,2,0.75,1.38629436111989,NA,NA,NA
2005,7,"2005-07-28","AQUE",4,"QUAD",12,0.476580882473723,634,0.153066504791569,0.436057312668014,8,0.317720588315815,0.152782891659784,0.406638461805444,0,0,0
2005,7,"2005-07-28","AQUE",4,"SWATH",8,1.88561808316413,18,0.709876543209877,1.63772676243696,7,1.64991582276861,0.703703703703704,1.56071040904141,NA,NA,NA
2005,7,"2005-07-28","AQUE",5,"QUAD",13,0.493829164658431,693,0.342322420244498,0.755949720131222,10,0.379868588198793,0.342093372396403,0.735318892929767,0,0,0
2005,7,"2005-07-28","AQUE",5,"SWATH",8,1.35224680756563,35,0.715102040816327,1.61747893452228,6,1.01418510567422,0.65469387755102,1.33048696359224,NA,NA,NA
2005,7,"2005-07-28","AQUE",6,"QUAD",5,0.21053798026663,564,0.29223882098486,0.605740329350914,5,0.21053798026663,0.29223882098486,0.605740329350914,0,0,0
2005,7,"2005-07-28","AQUE",6,"SWATH",5,0.800640769025436,39,0.577251808021039,1.04130348797771,4,0.640512615220349,0.558842866535174,0.947099631518238,NA,NA,NA
2005,7,"2005-07-29","NAPL",5,"QUAD",10,1.13960576459638,77,0.860178782256704,2.08868673869062,9,1.02564518813674,0.842637881598921,1.96823079378833,0,0,0
2005,7,"2005-07-29","NAPL",5,"SWATH",4,0.87287156094397,21,0.494331065759637,0.901951381686084,4,0.87287156094397,0.494331065759637,0.901951381686084,NA,NA,NA
2005,7,"2005-07-29","NAPL",6,"QUAD",11,1.17260393995586,88,0.797262396694215,1.83401615814139,7,0.746202507244636,0.746384297520661,1.50145479085206,0,0,0
2005,7,"2005-07-29","NAPL",6,"SWATH",4,0.549442255794756,53,0.674261302954788,1.22466592734779,4,0.549442255794756,0.674261302954788,1.22466592734779,NA,NA,NA
2005,7,"2005-07-29","NAPL",7,"QUAD",12,0.970142500145332,153,0.739544619590756,1.68180796624423,9,0.727606875108999,0.700158058866248,1.47630271864188,4,1,5
2005,7,"2005-07-29","NAPL",7,"SWATH",7,0.609271795844942,132,0.343089990817264,0.780288064752447,5,0.435194139889245,0.317263544536272,0.677547192327974,NA,NA,NA
2005,7,"2005-07-29","NAPL",8,"QUAD",12,1.20604537831105,99,0.871339659218447,2.26280544342435,9,0.904534033733291,0.854810733598612,2.05260661187438,6,7,13
2005,7,"2005-07-29","NAPL",8,"SWATH",7,0.808290376865476,75,0.710044444444444,1.43291838403414,6,0.692820323027551,0.701511111111111,1.37693700145608,NA,NA,NA
2005,8,"2005-08-16","GOLB",1,"QUAD",6,0.866025403784439,48,0.609375,1.16902388246325,4,0.577350269189626,0.604166666666667,1.08382259883163,0,0,0
2005,8,"2005-08-16","GOLB",1,"SWATH",3,1.5,4,0.625,1.03972077083992,3,1.5,0.625,1.03972077083992,NA,NA,NA
2005,8,"2005-08-16","GOLB",2,"QUAD",5,0.56980288229819,77,0.539382695226851,0.970942719650774,5,0.56980288229819,0.539382695226851,0.970942719650774,0,22,22
2005,8,"2005-08-16","GOLB",2,"SWATH",4,0.583459965991578,47,0.122227252150294,0.307501986978069,3,0.437594974493684,0.0823902218198278,0.205470749802306,NA,NA,NA
2006,7,"2006-07-17","NAPL",1,"QUAD",14,1.58518784780243,78,0.848126232741617,2.16905922433997,11,1.24550473755906,0.823471400394477,1.96410534779885,0,21,21
2006,7,"2006-07-17","NAPL",1,"SWATH",7,0.683130051063973,105,0.724172335600907,1.44061926899135,6,0.58554004376912,0.700226757369614,1.31991416618218,NA,NA,NA
2006,7,"2006-07-17","NAPL",2,"QUAD",11,0.995893206467704,122,0.616904058048912,1.47153152328065,7,0.63375022229763,0.6058855146466,1.29580133523441,72,0,72
2006,7,"2006-07-17","NAPL",2,"SWATH",6,0.510753918455249,138,0.582440663726108,1.09869500402278,6,0.510753918455249,0.582440663726108,1.09869500402278,NA,NA,NA
2006,7,"2006-07-17","NAPL",3,"QUAD",13,0.767365736931242,287,0.514101178841554,1.24220180395895,8,0.472225068880764,0.338282606320339,0.750567040925361,31,200,231
2006,7,"2006-07-17","NAPL",3,"SWATH",9,0.471728176524863,364,0.54034838787586,1.07403594359346,7,0.366899692852671,0.53787284144427,1.03650163207978,NA,NA,NA
2006,7,"2006-07-17","NAPL",4,"QUAD",17,0.895978670381041,360,0.705123456790123,1.60699402083475,10,0.52704627669473,0.621188271604938,1.18610786794184,30,115,145
2006,7,"2006-07-17","NAPL",4,"SWATH",6,0.481931597341499,155,0.415400624349636,0.790857773865807,4,0.321287731561,0.413735691987513,0.737194766338586,NA,NA,NA
2006,7,"2006-07-18","NAPL",5,"QUAD",16,1.98455575342734,65,0.884260355029586,2.41681812996649,10,1.24034734589208,0.864378698224852,2.11954279933135,2,2,4
2006,7,"2006-07-18","NAPL",5,"SWATH",8,0.739600261633639,117,0.717218204397692,1.49489190521899,6,0.554700196225229,0.70027029001388,1.34689935410258,NA,NA,NA
2006,7,"2006-07-18","NAPL",6,"QUAD",16,1.96946385566932,66,0.834710743801653,2.24548894455301,11,1.35400640077266,0.803948576675849,1.94013926909025,4,6,10
2006,7,"2006-07-18","NAPL",6,"SWATH",5,0.585205735980653,73,0.560330268343029,1.0786926195999,4,0.468164588784522,0.55432538937887,1.02659388955717,NA,NA,NA
2006,7,"2006-07-18","NAPL",7,"QUAD",12,0.976546150525391,151,0.658392175781764,1.45841199219844,9,0.732409612894043,0.36173852024034,0.904473600356738,5,0,5
2006,7,"2006-07-18","NAPL",7,"SWATH",7,0.441836082168462,251,0.192822336153395,0.478268883077039,7,0.441836082168462,0.192822336153395,0.478268883077039,NA,NA,NA
2006,7,"2006-07-18","NAPL",8,"QUAD",17,1.44192118045595,139,0.861860152166037,2.31649262799476,12,1.01782671561597,0.852647378500078,2.14842270220435,2,7,9
2006,7,"2006-07-18","NAPL",8,"SWATH",4,0.496138938356834,65,0.729940828402367,1.34484991416334,4,0.496138938356834,0.729940828402367,1.34484991416334,NA,NA,NA
2006,7,"2006-07-19","AHND",1,"QUAD",1,0.144337567297406,48,0,0,1,0.144337567297406,0,0,0,0,0
2006,7,"2006-07-19","AHND",2,"QUAD",5,0.226107815823067,489,0.101287632621141,0.233499518087762,5,0.226107815823067,0.101287632621141,0.233499518087762,0,0,0
2006,7,"2006-07-19","AHND",2,"SWATH",8,0.977355554850442,67,0.613945199376253,1.39943495254601,6,0.733016666137831,0.488304744932056,1.07570464542194,NA,NA,NA
2006,7,"2006-07-19","BULL",1,"QUAD",9,0.466002335770648,373,0.575494684788937,1.20857989470845,7,0.362446261154948,0.500025156509426,0.993441622083406,0,0,0
2006,7,"2006-07-19","BULL",1,"SWATH",3,0.468521285665818,41,0.425936942296252,0.757414263345005,2,0.312347523777212,0.283164782867341,0.45704453303756,NA,NA,NA
2006,7,"2006-07-19","BULL",3,"QUAD",11,0.504714614515236,475,0.52957783933518,1.14614758752093,8,0.367065174192899,0.518027700831025,1.07854357255998,0,0,0
2006,7,"2006-07-19","BULL",3,"SWATH",4,0.52522573143889,58,0.673602853745541,1.16025273090662,3,0.393919298579168,0.483353151010702,0.733862786811732,NA,NA,NA
2006,7,"2006-07-19","BULL",6,"QUAD",9,0.488812901934212,339,0.431948904029725,0.902471942188903,7,0.380187812615498,0.375318697191984,0.738524414425273,0,0,0
2006,7,"2006-07-19","BULL",6,"SWATH",2,0.320256307610174,39,0.473372781065089,0.666278442414676,2,0.320256307610174,0.473372781065089,0.666278442414676,NA,NA,NA
2006,7,"2006-07-20","GOLB",1,"QUAD",7,0.439219063596711,254,0.620466240932482,1.08717410100774,6,0.376473483082895,0.61752123504247,1.06528779518545,0,1,1
2006,7,"2006-07-20","GOLB",1,"SWATH",3,0.612372435695795,24,0.15625,0.344598248102823,2,0.408248290463863,0.152777777777778,0.286835983056161,NA,NA,NA
2006,7,"2006-07-20","GOLB",2,"QUAD",7,0.400163365332521,306,0.496732026143791,0.847898032031047,6,0.342997170285018,0.488530052543893,0.811495819391074,0,2,2
2006,7,"2006-07-20","GOLB",2,"SWATH",5,0.800640769025436,39,0.394477317554241,0.856109302559681,4,0.640512615220349,0.315581854043393,0.664280249262073,NA,NA,NA
2006,7,"2006-07-20","IVEE",1,"QUAD",7,0.600245047998781,136,0.638948961937716,1.24753938493222,5,0.428746462856272,0.61905276816609,1.11299435276613,0,0,0
2006,7,"2006-07-20","IVEE",1,"SWATH",3,0.612372435695795,24,0.454861111111111,0.802818782037964,2,0.408248290463863,0.413194444444444,0.603637251500326,NA,NA,NA
2006,7,"2006-07-20","IVEE",2,"QUAD",8,0.443760156980183,325,0.517945562130177,1.01550076065664,6,0.332820117735137,0.517320710059172,0.991915308083422,0,0,0
2006,7,"2006-07-20","IVEE",2,"SWATH",4,0.8,25,0.6976,1.26751289887557,3,0.6,0.5632,0.908616347345788,NA,NA,NA
2006,7,"2006-07-21","CARP",4,"QUAD",11,0.789753974479512,194,0.519449463279838,1.19533702924831,6,0.430774895170643,0.485492613455202,0.989020332303826,1,134,135
2006,7,"2006-07-21","CARP",4,"SWATH",7,0.664410597026749,111,0.389578767957146,0.916493594359152,6,0.569494797451499,0.388280172063956,0.882087423099973,NA,NA,NA
2006,7,"2006-07-21","CARP",5,"QUAD",13,0.817302997500511,253,0.811542126888406,1.8732758810129,9,0.565825152115738,0.745113968348201,1.5232309350996,5,61,66
2006,7,"2006-07-21","CARP",5,"SWATH",4,0.310460210282533,166,0.355276527797939,0.658541571854631,3,0.2328451577119,0.354405574103643,0.629744242138347,NA,NA,NA
2006,7,"2006-07-21","CARP",7,"QUAD",9,0.425210032135381,448,0.567791374362245,1.19597311297453,6,0.28347335475692,0.537338568239796,1.01995441350778,17,48,65
2006,7,"2006-07-21","CARP",7,"SWATH",9,0.981980506061966,84,0.810657596371882,1.86343847002242,7,0.763762615825973,0.779478458049887,1.66997879497963,NA,NA,NA
2006,7,"2006-07-21","CARP",8,"QUAD",11,0.457935991833995,577,0.650547113648856,1.38942057374547,7,0.291413812985269,0.600884873351375,1.1890691872531,2,171,173
2006,7,"2006-07-21","CARP",8,"SWATH",6,0.904534033733291,44,0.588842975206612,1.16518763391933,5,0.753778361444409,0.533057851239669,0.935751838347996,NA,NA,NA
2006,7,"2006-07-24","SCDI",2,"QUAD",12,0.532413905649668,508,0.519165788331577,1.1197498247848,7,0.31057477829564,0.475819951639903,0.948152837861248,7,2,9
2006,7,"2006-07-24","SCDI",2,"SWATH",6,0.857142857142857,49,0.660558100791337,1.30600202884918,5,0.714285714285714,0.647230320699708,1.2283855534794,NA,NA,NA
2006,7,"2006-07-24","SCDI",3,"QUAD",13,1.14017542509914,130,0.624497041420118,1.46534606090691,9,0.789352217376326,0.57905325443787,1.19064353683187,3,0,3
2006,7,"2006-07-24","SCDI",3,"SWATH",6,0.448461055651162,179,0.168971005898692,0.437594454271228,5,0.373717546375968,0.168221965606567,0.410888550735456,NA,NA,NA
2006,7,"2006-07-24","SCTW",2,"QUAD",9,0.170602702410334,2783,0.203880936681296,0.488745195355916,5,0.0947792791168522,0.181157117755522,0.394539800327041,1,212,213
2006,7,"2006-07-24","SCTW",2,"SWATH",7,1.27801930084539,30,0.691111111111111,1.48423215202257,6,1.09544511501033,0.657777777777778,1.35954326737913,NA,NA,NA
2006,7,"2006-07-24","SCTW",3,"QUAD",11,0.515687954032345,455,0.787228595580244,1.73741691408866,7,0.328165061656947,0.699664291752204,1.40063505326175,4,33,37
2006,7,"2006-07-24","SCTW",3,"SWATH",5,0.410997468263393,148,0.721968590211833,1.41368159258093,5,0.410997468263393,0.721968590211833,1.41368159258093,NA,NA,NA
2006,7,"2006-07-25","CARP",1,"QUAD",9,0.593442426056208,230,0.741361058601134,1.54103676036744,7,0.461566331377051,0.730775047258979,1.46538714672045,3,84,87
2006,7,"2006-07-25","CARP",1,"SWATH",6,0.973328526784575,38,0.473684210526316,1.02666763199689,5,0.811107105653813,0.46814404432133,0.960825207847133,NA,NA,NA
2006,7,"2006-07-25","CARP",2,"QUAD",9,0.381342238746332,557,0.240929060206479,0.609151676031795,6,0.254228159164221,0.224258579399128,0.524967612057833,0,2,2
2006,7,"2006-07-25","CARP",2,"SWATH",2,0.19156525704423,109,0.0181802878545576,0.0521719874638617,2,0.19156525704423,0.0181802878545576,0.0521719874638617,NA,NA,NA
2006,7,"2006-07-25","CARP",3,"QUAD",14,0.490699746062947,814,0.685156565991947,1.41756524711594,9,0.315449836754752,0.509242434303859,0.981474011852288,6,79,85
2006,7,"2006-07-25","CARP",3,"SWATH",6,1.04446593573419,33,0.659320477502296,1.31258629743917,5,0.870388279778489,0.365472910927456,0.78763964583973,NA,NA,NA
2006,7,"2006-07-25","CARP",6,"QUAD",12,0.49827287912244,580,0.445915576694411,0.965395414321447,9,0.37370465934183,0.285915576694411,0.60573130729751,2,67,69
2006,7,"2006-07-25","CARP",6,"SWATH",7,1.37281294596729,26,0.78698224852071,1.69017778323754,6,1.1766968108291,0.662721893491124,1.34508494522814,NA,NA,NA
2006,7,"2006-07-26","AQUE",1,"QUAD",10,0.499376169438922,401,0.432198804733801,0.931176728668914,7,0.349563318607246,0.431539604853204,0.896608540571131,0,0,0
2006,7,"2006-07-26","AQUE",1,"SWATH",5,0.674199862463242,55,0.313388429752066,0.645129856449715,3,0.404519917477945,0.27900826446281,0.502732520288161,NA,NA,NA
2006,7,"2006-07-26","AQUE",2,"QUAD",12,0.491127305442035,597,0.450617128074768,0.982409933240065,10,0.409272754535029,0.449865182977983,0.947271321744573,1,0,1
2006,7,"2006-07-26","AQUE",2,"SWATH",4,0.676123403782813,35,0.566530612244898,1.02341397326653,3,0.50709255283711,0.501224489795918,0.775939123226789,NA,NA,NA
2006,7,"2006-07-26","AQUE",3,"QUAD",7,0.258550899303591,733,0.155346563953477,0.406256376658905,5,0.184679213788279,0.154490413911321,0.374178468148647,0,0,0
2006,7,"2006-07-26","AQUE",3,"SWATH",2,0.816496580927726,6,0.277777777777778,0.450561208866305,2,0.816496580927726,0.277777777777778,0.450561208866305,NA,NA,NA
2006,7,"2006-07-26","AQUE",4,"QUAD",9,0.513657130981815,307,0.247259917877113,0.585973631060697,6,0.34243808732121,0.247005273265499,0.560642644228054,0,0,0
2006,7,"2006-07-26","AQUE",4,"SWATH",9,1.5,36,0.702160493827161,1.61425061932523,8,1.33333333333333,0.66358024691358,1.42170973583635,NA,NA,NA
2006,7,"2006-07-26","AQUE",5,"QUAD",13,0.431896071220312,906,0.347618769157298,0.695870481375568,9,0.299004972383293,0.342670155792387,0.6363947309707,0,0,0
2006,7,"2006-07-26","AQUE",5,"SWATH",7,1.12089707663561,39,0.656147271531887,1.35915220493427,6,0.960768922830523,0.550953320184089,1.08188376870885,NA,NA,NA
2006,7,"2006-07-26","AQUE",6,"QUAD",11,0.42059551209603,684,0.505813754659553,0.974599630371172,9,0.344123600805843,0.505035737491878,0.962261158889859,1,0,1
2006,7,"2006-07-26","AQUE",6,"SWATH",8,1.24939009510885,41,0.700773349196907,1.48006362025606,7,1.09321633322024,0.643664485425342,1.27793961580919,NA,NA,NA
2006,7,"2006-07-27","ABUR",1,"QUAD",1,0.277350098112615,13,0,0,1,0.277350098112615,0,0,0,0,0
2006,7,"2006-07-27","ABUR",1,"SWATH",1,1,1,0,0,1,1,0,0,NA,NA,NA
2006,7,"2006-07-27","ABUR",2,"QUAD",1,0.707106781186547,2,0,0,1,0.707106781186547,0,0,0,0,0
2006,7,"2006-07-27","MOHK",1,"QUAD",8,0.812276932106895,97,0.756934849612074,1.60263296887394,6,0.609207699080171,0.738654479753428,1.46836821229239,3,17,20
2006,7,"2006-07-27","MOHK",1,"SWATH",6,0.80903983495589,55,0.720661157024793,1.41903315945114,6,0.80903983495589,0.720661157024793,1.41903315945114,NA,NA,NA
2006,7,"2006-07-27","MOHK",2,"QUAD",12,0.834057656228299,207,0.771686620457887,1.7567608263117,9,0.625543242171224,0.766739013745945,1.68691963965097,1,76,77
2006,7,"2006-07-27","MOHK",2,"SWATH",6,0.875189948987367,47,0.752376641014034,1.52252714076201,6,0.875189948987367,0.752376641014034,1.52252714076201,NA,NA,NA
2007,7,"2007-07-16","GOLB",1,"QUAD",7,0.426797532594785,269,0.535260706734291,1.07845825157709,6,0.365826456509815,0.532994292505631,1.04838815537327,0,15,15
2007,7,"2007-07-16","GOLB",1,"SWATH",6,1.25108648434245,23,0.703213610586011,1.46098555604783,5,1.04257207028537,0.578449905482042,1.14471956701187,NA,NA,NA
2007,7,"2007-07-16","GOLB",2,"QUAD",9,0.530330085889911,288,0.337914737654321,0.762778353314228,7,0.412478955692153,0.33641975308642,0.730171146427106,0,9,9
2007,7,"2007-07-16","GOLB",2,"SWATH",5,0.928476690885259,29,0.549346016646849,1.05576627665413,5,0.928476690885259,0.549346016646849,1.05576627665413,NA,NA,NA
2007,7,"2007-07-16","MOHK",1,"QUAD",12,0.466745904950648,661,0.751403571812753,1.70564722630274,8,0.311163936633766,0.744793681237569,1.59546161315361,2,43,45
2007,7,"2007-07-16","MOHK",1,"SWATH",6,0.635998728003816,89,0.731978285570004,1.45092686568887,6,0.635998728003816,0.731978285570004,1.45092686568887,NA,NA,NA
2007,7,"2007-07-16","MOHK",2,"QUAD",14,0.588463892392878,566,0.756608273295958,1.76996514325214,9,0.378298216538279,0.748230094020402,1.64730209717449,5,40,45
2007,7,"2007-07-16","MOHK",2,"SWATH",8,1,64,0.77978515625,1.71146890975196,6,0.75,0.74072265625,1.51240112923856,NA,NA,NA
2007,7,"2007-07-17","AQUE",1,"QUAD",13,0.672213996993525,374,0.579913637793474,1.27701947223984,7,0.361961382996513,0.576482026938145,1.1739082623496,2,4,6
2007,7,"2007-07-17","AQUE",1,"SWATH",4,0.589767824619589,46,0.427221172022684,0.746867537159184,3,0.442325868464691,0.416824196597353,0.67204075897062,NA,NA,NA
2007,7,"2007-07-17","AQUE",2,"QUAD",18,0.640816969058014,789,0.345636532743474,0.894031144071564,12,0.427211312705343,0.344842985216563,0.842978514956109,4,16,20
2007,7,"2007-07-17","AQUE",2,"SWATH",4,0.544331053951817,54,0.293552812071331,0.606709260122807,3,0.408248290463863,0.283264746227709,0.50869989150681,NA,NA,NA
2007,7,"2007-07-17","AQUE",3,"QUAD",7,0.284355562295836,606,0.297966430306397,0.640602794099022,6,0.243733339110716,0.295134463941444,0.598964453625132,0,0,0
2007,7,"2007-07-17","AQUE",3,"SWATH",3,0.904534033733291,11,0.59504132231405,0.994923632571775,3,0.904534033733291,0.59504132231405,0.994923632571775,NA,NA,NA
2007,7,"2007-07-17","AQUE",4,"QUAD",11,0.517396477610979,452,0.561349753308795,1.17002630414166,7,0.329252303934259,0.559431043934529,1.1145019272357,0,0,0
2007,7,"2007-07-17","AQUE",4,"SWATH",7,1.42886901662352,24,0.736111111111111,1.57561470649657,5,1.02062072615966,0.666666666666667,1.25735762234916,NA,NA,NA
2007,7,"2007-07-17","AQUE",5,"QUAD",11,0.892217816219194,152,0.81994459833795,1.92027259842498,7,0.567774973957669,0.754328254847645,1.54519206122002,0,0,0
2007,7,"2007-07-17","AQUE",5,"SWATH",7,1.16666666666667,36,0.643518518518518,1.32617062610422,5,0.833333333333333,0.58641975308642,1.06476958811494,NA,NA,NA
2007,7,"2007-07-17","AQUE",6,"QUAD",12,0.450351975024481,710,0.550057528268201,1.17951774179657,8,0.300234650016321,0.548347550089268,1.13076934848511,0,0,0
2007,7,"2007-07-17","AQUE",6,"SWATH",9,1.40556385699745,41,0.676977989292088,1.52385455508328,8,1.24939009510885,0.655562165377751,1.39664644670191,NA,NA,NA
2007,7,"2007-07-18","CARP",1,"QUAD",8,0.52750437871663,230,0.711606805293006,1.43529297292633,7,0.461566331377051,0.704725897920605,1.39330495810416,2,91,93
2007,7,"2007-07-18","CARP",1,"SWATH",6,0.986393923832144,37,0.710007304601899,1.42027875963736,4,0.657595949221429,0.699780861943024,1.29186382190314,NA,NA,NA
2007,7,"2007-07-18","CARP",2,"QUAD",9,0.353826510286838,647,0.0989467498309878,0.296175554200804,6,0.235884340191225,0.0754498828262172,0.223242209393137,0,7,7
2007,7,"2007-07-18","CARP",2,"SWATH",1,0.208514414057075,23,0,0,1,0.208514414057075,0,0,NA,NA,NA
2007,7,"2007-07-18","CARP",3,"QUAD",13,0.595229110444319,477,0.767102215541755,1.72450538153857,10,0.45786854649563,0.626241050591353,1.29588467225651,4,65,69
2007,7,"2007-07-18","CARP",3,"SWATH",6,1.06066017177982,32,0.765625,1.56362009178051,5,0.883883476483184,0.607421875,1.17372480271554,NA,NA,NA
2007,7,"2007-07-18","CARP",4,"QUAD",11,0.8315218406203,175,0.603232653061224,1.37750304686739,8,0.604743156814764,0.559673469387755,1.14285085444793,0,108,108
2007,7,"2007-07-18","CARP",4,"SWATH",6,0.574695771132691,109,0.533793451729652,1.14257905206448,5,0.478913142610576,0.52706001178352,1.06311465067557,NA,NA,NA
2007,7,"2007-07-18","CARP",6,"QUAD",12,0.579365459502321,429,0.528121451198374,1.18227808930425,7,0.337963184709687,0.451236409278367,0.926062143558649,2,72,74
2007,7,"2007-07-18","CARP",6,"SWATH",7,1.21854359168988,33,0.820936639118457,1.80849404679947,6,1.04446593573419,0.813590449954086,1.73267549777853,NA,NA,NA
2007,7,"2007-07-18","CARP",7,"QUAD",14,0.499046104059663,787,0.601131151220032,1.25200239364265,8,0.285169202319808,0.585499112806744,1.10232731784922,21,88,109
2007,7,"2007-07-18","CARP",7,"SWATH",7,0.782623792124926,80,0.7859375,1.701411618953,6,0.670820393249937,0.753125,1.52940149502847,NA,NA,NA
2007,7,"2007-07-19","AHND",1,"QUAD",1,0.0870388279778489,132,0,0,1,0.0870388279778489,0,0,0,0,0
2007,7,"2007-07-19","AHND",1,"SWATH",2,1.41421356237309,2,0.5,0.693147180559945,2,1.41421356237309,0.5,0.693147180559945,NA,NA,NA
2007,7,"2007-07-19","AHND",2,"QUAD",5,0.262431940540739,363,0.18536985178608,0.441218128320503,5,0.262431940540739,0.18536985178608,0.441218128320503,0,0,0
